time,pv_measurement
2020-08-10 20:00:00,0.0
2020-08-10 21:00:00,0.0
2020-08-10 22:00:00,0.0
2020-08-10 23:00:00,0.0
2020-08-11 00:00:00,0.0
2020-08-11 01:00:00,0.0
2020-08-11 02:00:00,0.0
2020-08-11 03:00:00,72.16
2020-08-11 04:00:00,387.85999999999996
2020-08-11 05:00:00,1218.8
2020-08-11 06:00:00,2254.56
2020-08-11 07:00:00,2983.42
2020-08-11 08:00:00,1939.9599999999998
2020-08-11 09:00:00,2793.56
2020-08-11 10:00:00,2688.8399999999997
2020-08-11 11:00:00,2557.06
2020-08-11 12:00:00,1985.06
2020-08-11 13:00:00,1570.1399999999999
2020-08-11 14:00:00,2431.88
2020-08-11 15:00:00,2002.8799999999999
2020-08-11 16:00:00,1090.54
2020-08-11 17:00:00,471.9
2020-08-11 18:00:00,127.82
2020-08-11 19:00:00,20.24
2020-08-11 20:00:00,0.0
2020-08-11 21:00:00,0.0
2020-08-11 22:00:00,0.0
2020-08-11 23:00:00,0.0
2020-08-12 00:00:00,0.0
2020-08-12 01:00:00,0.0
2020-08-12 02:00:00,0.0
2020-08-12 03:00:00,44.660000000000004
2020-08-12 04:00:00,170.28
2020-08-12 05:00:00,904.8600000000001
2020-08-12 06:00:00,1192.62
2020-08-12 07:00:00,1848.22
2020-08-12 08:00:00,3085.72
2020-08-12 09:00:00,4851.66
2020-08-12 10:00:00,4975.96
2020-08-12 11:00:00,4932.400000000001
2020-08-12 12:00:00,4674.56
2020-08-12 13:00:00,4118.62
2020-08-12 14:00:00,3413.96
2020-08-12 15:00:00,2594.24
2020-08-12 16:00:00,1660.34
2020-08-12 17:00:00,741.4
2020-08-12 18:00:00,287.53999999999996
2020-08-12 19:00:00,17.6
2020-08-12 20:00:00,0.0
2020-08-12 21:00:00,0.0
2020-08-12 22:00:00,0.0
2020-08-12 23:00:00,0.0
2020-08-13 00:00:00,0.0
2020-08-13 01:00:00,0.0
2020-08-13 02:00:00,0.0
2020-08-13 03:00:00,35.64
2020-08-13 04:00:00,202.84
2020-08-13 05:00:00,809.38
2020-08-13 06:00:00,1518.6599999999999
2020-08-13 07:00:00,605.88
2020-08-13 08:00:00,694.32
2020-08-13 09:00:00,962.9399999999999
2020-08-13 10:00:00,1640.1
2020-08-13 11:00:00,1142.9
2020-08-13 12:00:00,1530.1
2020-08-13 13:00:00,2750.22
2020-08-13 14:00:00,1510.08
2020-08-13 15:00:00,1440.1200000000001
2020-08-13 16:00:00,549.12
2020-08-13 17:00:00,167.42000000000002
2020-08-13 18:00:00,13.2
2020-08-13 19:00:00,0.0
2020-08-13 20:00:00,0.0
2020-08-13 21:00:00,0.0
2020-08-13 22:00:00,0.0
2020-08-13 23:00:00,0.0
2020-08-14 00:00:00,0.0
2020-08-14 01:00:00,0.0
2020-08-14 02:00:00,0.0
2020-08-14 03:00:00,0.0
2020-08-14 04:00:00,104.28
2020-08-14 05:00:00,402.38
2020-08-14 06:00:00,970.42
2020-08-14 07:00:00,1404.48
2020-08-14 08:00:00,1011.12
2020-08-14 09:00:00,1386.0
2020-08-14 10:00:00,2949.98
2020-08-14 11:00:00,3336.2999999999997
2020-08-14 12:00:00,3153.7000000000003
2020-08-14 13:00:00,3905.4399999999996
2020-08-14 14:00:00,3426.5
2020-08-14 15:00:00,1437.7
2020-08-14 16:00:00,1131.68
2020-08-14 17:00:00,747.5600000000001
2020-08-14 18:00:00,286.65999999999997
2020-08-14 19:00:00,34.54
2020-08-14 20:00:00,0.0
2020-08-14 21:00:00,0.0
2020-08-14 22:00:00,0.0
2020-08-14 23:00:00,0.0
2020-08-15 00:00:00,0.0
2020-08-15 01:00:00,0.0
2020-08-15 02:00:00,0.0
2020-08-15 03:00:00,1.1
2020-08-15 04:00:00,32.559999999999995
2020-08-15 05:00:00,70.84
2020-08-15 06:00:00,185.68
2020-08-15 07:00:00,511.06
2020-08-15 08:00:00,953.04
2020-08-15 09:00:00,1055.1200000000001
2020-08-15 10:00:00,1184.26
2020-08-15 11:00:00,726.22
2020-08-15 12:00:00,576.1800000000001
2020-08-15 13:00:00,509.52
2020-08-15 14:00:00,288.86
2020-08-15 15:00:00,192.5
2020-08-15 16:00:00,96.36
2020-08-15 17:00:00,114.84
2020-08-15 18:00:00,13.2
2020-08-15 19:00:00,0.0
2020-08-15 20:00:00,0.0
2020-08-15 21:00:00,0.0
2020-08-15 22:00:00,0.0
2020-08-15 23:00:00,0.0
2020-08-16 00:00:00,0.0
2020-08-16 01:00:00,0.0
2020-08-16 02:00:00,0.0
2020-08-16 03:00:00,3.08
2020-08-16 04:00:00,172.04000000000002
2020-08-16 05:00:00,414.91999999999996
2020-08-16 06:00:00,1041.04
2020-08-16 07:00:00,1576.3
2020-08-16 08:00:00,2252.8
2020-08-16 09:00:00,2849.2200000000003
2020-08-16 10:00:00,2315.94
2020-08-16 11:00:00,4990.92
2020-08-16 12:00:00,4880.4800000000005
2020-08-16 13:00:00,4141.280000000001
2020-08-16 14:00:00,2860.0
2020-08-16 15:00:00,2703.1400000000003
2020-08-16 16:00:00,1666.72
2020-08-16 17:00:00,641.08
2020-08-16 18:00:00,202.62
2020-08-16 19:00:00,11.879999999999999
2020-08-16 20:00:00,0.0
2020-08-16 21:00:00,0.0
2020-08-16 22:00:00,0.0
2020-08-16 23:00:00,0.0
2020-08-17 00:00:00,0.0
2020-08-17 01:00:00,0.0
2020-08-17 02:00:00,0.0
2020-08-17 03:00:00,38.059999999999995
2020-08-17 04:00:00,347.38000000000005
2020-08-17 05:00:00,1088.5600000000002
2020-08-17 06:00:00,2236.74
2020-08-17 07:00:00,3396.58
2020-08-17 08:00:00,4200.46
2020-08-17 09:00:00,4702.94
2020-08-17 10:00:00,4906.0
2020-08-17 11:00:00,4852.54
2020-08-17 12:00:00,4554.88
2020-08-17 13:00:00,4009.06
2020-08-17 14:00:00,3322.0
2020-08-17 15:00:00,2520.1
2020-08-17 16:00:00,1571.8999999999999
2020-08-17 17:00:00,705.5400000000001
2020-08-17 18:00:00,311.96
2020-08-17 19:00:00,19.139999999999997
2020-08-17 20:00:00,0.0
2020-08-17 21:00:00,0.0
2020-08-17 22:00:00,0.0
2020-08-17 23:00:00,0.0
2020-08-18 00:00:00,0.0
2020-08-18 01:00:00,0.0
2020-08-18 02:00:00,0.0
2020-08-18 03:00:00,34.76
2020-08-18 04:00:00,335.06
2020-08-18 05:00:00,1055.56
2020-08-18 06:00:00,1858.5600000000002
2020-08-18 07:00:00,3121.36
2020-08-18 08:00:00,3113.44
2020-08-18 09:00:00,3895.3199999999997
2020-08-18 10:00:00,4639.58
2020-08-18 11:00:00,4577.320000000001
2020-08-18 12:00:00,4201.5599999999995
2020-08-18 13:00:00,3834.82
2020-08-18 14:00:00,3020.6
2020-08-18 15:00:00,2197.58
2020-08-18 16:00:00,1282.16
2020-08-18 17:00:00,386.09999999999997
2020-08-18 18:00:00,156.64
2020-08-18 19:00:00,3.9599999999999995
2020-08-18 20:00:00,0.0
2020-08-18 21:00:00,0.0
2020-08-18 22:00:00,0.0
2020-08-18 23:00:00,0.0
2020-08-19 00:00:00,0.0
2020-08-19 01:00:00,0.0
2020-08-19 02:00:00,0.0
2020-08-19 03:00:00,8.139999999999999
2020-08-19 04:00:00,179.51999999999998
2020-08-19 05:00:00,494.12
2020-08-19 06:00:00,1268.52
2020-08-19 07:00:00,2702.48
2020-08-19 08:00:00,3777.1800000000003
2020-08-19 09:00:00,2854.7200000000003
2020-08-19 10:00:00,3491.84
2020-08-19 11:00:00,3867.38
2020-08-19 12:00:00,3415.72
2020-08-19 13:00:00,3441.9
2020-08-19 14:00:00,2796.42
2020-08-19 15:00:00,1507.88
2020-08-19 16:00:00,479.37999999999994
2020-08-19 17:00:00,395.78
2020-08-19 18:00:00,337.7
2020-08-19 19:00:00,17.38
2020-08-19 20:00:00,0.0
2020-08-19 21:00:00,0.0
2020-08-19 22:00:00,0.0
2020-08-19 23:00:00,0.0
2020-08-20 00:00:00,0.0
2020-08-20 01:00:00,0.0
2020-08-20 02:00:00,0.0
2020-08-20 03:00:00,3.74
2020-08-20 04:00:00,60.720000000000006
2020-08-20 05:00:00,203.28
2020-08-20 06:00:00,486.2
2020-08-20 07:00:00,770.0
2020-08-20 08:00:00,2507.34
2020-08-20 09:00:00,5162.74
2020-08-20 10:00:00,5026.12
2020-08-20 11:00:00,4788.08
2020-08-20 12:00:00,4447.08
2020-08-20 13:00:00,3982.44
2020-08-20 14:00:00,2838.88
2020-08-20 15:00:00,1372.58
2020-08-20 16:00:00,718.3000000000001
2020-08-20 17:00:00,476.74000000000007
2020-08-20 18:00:00,64.24
2020-08-20 19:00:00,0.0
2020-08-20 20:00:00,0.0
2020-08-20 21:00:00,0.0
2020-08-20 22:00:00,0.0
2020-08-20 23:00:00,0.0
2020-08-21 00:00:00,0.0
2020-08-21 01:00:00,0.0
2020-08-21 02:00:00,0.0
2020-08-21 03:00:00,6.6
2020-08-21 04:00:00,274.78000000000003
2020-08-21 05:00:00,1050.94
2020-08-21 06:00:00,1866.2599999999998
2020-08-21 07:00:00,3041.2799999999997
2020-08-21 08:00:00,3976.06
2020-08-21 09:00:00,3886.7400000000002
2020-08-21 10:00:00,2981.0
2020-08-21 11:00:00,4567.860000000001
2020-08-21 12:00:00,4047.56
2020-08-21 13:00:00,2085.16
2020-08-21 14:00:00,1436.1599999999999
2020-08-21 15:00:00,1155.66
2020-08-21 16:00:00,686.4
2020-08-21 17:00:00,199.32
2020-08-21 18:00:00,63.58
2020-08-21 19:00:00,0.22
2020-08-21 20:00:00,0.0
2020-08-21 21:00:00,0.0
2020-08-21 22:00:00,0.0
2020-08-21 23:00:00,0.0
2020-08-22 00:00:00,0.0
2020-08-22 01:00:00,0.0
2020-08-22 02:00:00,0.0
2020-08-22 03:00:00,0.22
2020-08-22 04:00:00,127.82
2020-08-22 05:00:00,520.74
2020-08-22 06:00:00,1035.76
2020-08-22 07:00:00,1372.14
2020-08-22 08:00:00,660.6600000000001
2020-08-22 09:00:00,997.7
2020-08-22 10:00:00,1040.6
2020-08-22 11:00:00,1815.44
2020-08-22 12:00:00,1182.7199999999998
2020-08-22 13:00:00,1059.08
2020-08-22 14:00:00,1606.66
2020-08-22 15:00:00,1748.5600000000002
2020-08-22 16:00:00,404.58
2020-08-22 17:00:00,91.52
2020-08-22 18:00:00,22.0
2020-08-22 19:00:00,0.0
2020-08-22 20:00:00,0.0
2020-08-22 21:00:00,0.0
2020-08-22 22:00:00,0.0
2020-08-22 23:00:00,0.0
2020-08-23 00:00:00,0.0
2020-08-23 01:00:00,0.0
2020-08-23 02:00:00,0.0
2020-08-23 03:00:00,2.42
2020-08-23 04:00:00,90.86000000000001
2020-08-23 05:00:00,202.84
2020-08-23 06:00:00,370.91999999999996
2020-08-23 07:00:00,784.52
2020-08-23 08:00:00,1107.04
2020-08-23 09:00:00,1450.8999999999999
2020-08-23 10:00:00,1114.74
2020-08-23 11:00:00,1351.02
2020-08-23 12:00:00,1017.0600000000001
2020-08-23 13:00:00,1349.48
2020-08-23 14:00:00,573.1
2020-08-23 15:00:00,165.88
2020-08-23 16:00:00,249.48
2020-08-23 17:00:00,319.22
2020-08-23 18:00:00,95.26
2020-08-23 19:00:00,0.0
2020-08-23 20:00:00,0.0
2020-08-23 21:00:00,0.0
2020-08-23 22:00:00,0.0
2020-08-23 23:00:00,0.0
2020-08-24 00:00:00,0.0
2020-08-24 01:00:00,0.0
2020-08-24 02:00:00,0.0
2020-08-24 03:00:00,4.619999999999998
2020-08-24 04:00:00,172.04000000000002
2020-08-24 05:00:00,990.8800000000001
2020-08-24 06:00:00,1220.78
2020-08-24 07:00:00,2046.4399999999998
2020-08-24 08:00:00,2489.08
2020-08-24 09:00:00,2044.9
2020-08-24 10:00:00,3841.64
2020-08-24 11:00:00,3034.6800000000003
2020-08-24 12:00:00,3624.28
2020-08-24 13:00:00,1927.64
2020-08-24 14:00:00,1304.6
2020-08-24 15:00:00,897.6
2020-08-24 16:00:00,379.28
2020-08-24 17:00:00,164.12
2020-08-24 18:00:00,18.919999999999998
2020-08-24 19:00:00,0.0
2020-08-24 20:00:00,0.0
2020-08-24 21:00:00,0.0
2020-08-24 22:00:00,0.0
2020-08-24 23:00:00,0.0
2020-08-25 00:00:00,0.0
2020-08-25 01:00:00,0.0
2020-08-25 02:00:00,0.0
2020-08-25 03:00:00,0.0
2020-08-25 04:00:00,52.8
2020-08-25 05:00:00,193.6
2020-08-25 06:00:00,388.73999999999995
2020-08-25 07:00:00,1022.34
2020-08-25 08:00:00,867.02
2020-08-25 09:00:00,1115.84
2020-08-25 10:00:00,838.86
2020-08-25 11:00:00,836.22
2020-08-25 12:00:00,845.0200000000001
2020-08-25 13:00:00,747.5600000000001
2020-08-25 14:00:00,1105.94
2020-08-25 15:00:00,850.74
2020-08-25 16:00:00,997.0399999999998
2020-08-25 17:00:00,187.44
2020-08-25 18:00:00,19.58
2020-08-25 19:00:00,0.0
2020-08-25 20:00:00,0.0
2020-08-25 21:00:00,0.0
2020-08-25 22:00:00,0.0
2020-08-25 23:00:00,0.0
2020-08-26 00:00:00,0.0
2020-08-26 01:00:00,0.0
2020-08-26 02:00:00,0.0
2020-08-26 03:00:00,0.0
2020-08-26 04:00:00,59.84
2020-08-26 05:00:00,197.12
2020-08-26 06:00:00,1074.7
2020-08-26 07:00:00,1317.58
2020-08-26 08:00:00,1912.6800000000003
2020-08-26 09:00:00,2551.56
2020-08-26 10:00:00,1176.7799999999997
2020-08-26 11:00:00,1739.54
2020-08-26 12:00:00,1467.84
2020-08-26 13:00:00,1044.1200000000001
2020-08-26 14:00:00,768.02
2020-08-26 15:00:00,922.0200000000002
2020-08-26 16:00:00,792.6600000000001
2020-08-26 17:00:00,226.6
2020-08-26 18:00:00,46.86
2020-08-26 19:00:00,0.0
2020-08-26 20:00:00,0.0
2020-08-26 21:00:00,0.0
2020-08-26 22:00:00,0.0
2020-08-26 23:00:00,0.0
2020-08-27 00:00:00,0.0
2020-08-27 01:00:00,0.0
2020-08-27 02:00:00,0.0
2020-08-27 03:00:00,0.22
2020-08-27 04:00:00,110.88
2020-08-27 05:00:00,419.1
2020-08-27 06:00:00,1485.44
2020-08-27 07:00:00,3451.14
2020-08-27 08:00:00,2453.22
2020-08-27 09:00:00,2803.8999999999996
2020-08-27 10:00:00,4597.12
2020-08-27 11:00:00,2942.06
2020-08-27 12:00:00,3755.6200000000003
2020-08-27 13:00:00,2072.4
2020-08-27 14:00:00,1095.6000000000001
2020-08-27 15:00:00,946.0
2020-08-27 16:00:00,1542.2
2020-08-27 17:00:00,553.7400000000001
2020-08-27 18:00:00,111.54
2020-08-27 19:00:00,0.0
2020-08-27 20:00:00,0.0
2020-08-27 21:00:00,0.0
2020-08-27 22:00:00,0.0
2020-08-27 23:00:00,0.0
2020-08-28 00:00:00,0.0
2020-08-28 01:00:00,0.0
2020-08-28 02:00:00,0.0
2020-08-28 03:00:00,0.88
2020-08-28 04:00:00,286.88
2020-08-28 05:00:00,324.72
2020-08-28 06:00:00,826.76
2020-08-28 07:00:00,1010.9
2020-08-28 08:00:00,1910.0400000000002
2020-08-28 09:00:00,4381.960000000001
2020-08-28 10:00:00,4928.66
2020-08-28 11:00:00,4813.82
2020-08-28 12:00:00,4490.639999999999
2020-08-28 13:00:00,3877.7200000000003
2020-08-28 14:00:00,3150.62
2020-08-28 15:00:00,2029.0600000000002
2020-08-28 16:00:00,872.3
2020-08-28 17:00:00,315.91999999999996
2020-08-28 18:00:00,60.28
2020-08-28 19:00:00,0.0
2020-08-28 20:00:00,0.0
2020-08-28 21:00:00,0.0
2020-08-28 22:00:00,0.0
2020-08-28 23:00:00,0.0
2020-08-29 00:00:00,0.0
2020-08-29 01:00:00,0.0
2020-08-29 02:00:00,0.0
2020-08-29 03:00:00,0.0
2020-08-29 04:00:00,7.920000000000001
2020-08-29 05:00:00,94.16
2020-08-29 06:00:00,196.9
2020-08-29 07:00:00,521.1800000000001
2020-08-29 08:00:00,1145.32
2020-08-29 09:00:00,1143.5600000000002
2020-08-29 10:00:00,1166.8799999999999
2020-08-29 11:00:00,2246.64
2020-08-29 12:00:00,2859.56
2020-08-29 13:00:00,1835.46
2020-08-29 14:00:00,2006.3999999999999
2020-08-29 15:00:00,1302.4
2020-08-29 16:00:00,397.53999999999996
2020-08-29 17:00:00,114.18
2020-08-29 18:00:00,32.339999999999996
2020-08-29 19:00:00,0.0
2020-08-29 20:00:00,0.0
2020-08-29 21:00:00,0.0
2020-08-29 22:00:00,0.0
2020-08-29 23:00:00,0.0
2020-08-30 00:00:00,0.0
2020-08-30 01:00:00,0.0
2020-08-30 02:00:00,0.0
2020-08-30 03:00:00,0.0
2020-08-30 04:00:00,34.54
2020-08-30 05:00:00,124.29999999999998
2020-08-30 06:00:00,314.82
2020-08-30 07:00:00,575.3000000000001
2020-08-30 08:00:00,1020.36
2020-08-30 09:00:00,1564.64
2020-08-30 10:00:00,4102.780000000001
2020-08-30 11:00:00,2806.1000000000004
2020-08-30 12:00:00,4386.8
2020-08-30 13:00:00,1703.24
2020-08-30 14:00:00,1624.26
2020-08-30 15:00:00,1607.32
2020-08-30 16:00:00,665.0600000000001
2020-08-30 17:00:00,118.80000000000001
2020-08-30 18:00:00,9.02
2020-08-30 19:00:00,0.0
2020-08-30 20:00:00,0.0
2020-08-30 21:00:00,0.0
2020-08-30 22:00:00,0.0
2020-08-30 23:00:00,0.0
2020-08-31 00:00:00,0.0
2020-08-31 01:00:00,0.0
2020-08-31 02:00:00,0.0
2020-08-31 03:00:00,0.0
2020-08-31 04:00:00,189.42
2020-08-31 05:00:00,594.4399999999999
2020-08-31 06:00:00,2079.0
2020-08-31 07:00:00,2916.54
2020-08-31 08:00:00,3360.2799999999997
2020-08-31 09:00:00,4169.879999999999
2020-08-31 10:00:00,3967.7
2020-08-31 11:00:00,3850.88
2020-08-31 12:00:00,4609.22
2020-08-31 13:00:00,3848.02
2020-08-31 14:00:00,3050.7400000000002
2020-08-31 15:00:00,2063.16
2020-08-31 16:00:00,1219.68
2020-08-31 17:00:00,418.44
2020-08-31 18:00:00,40.48
2020-08-31 19:00:00,0.0
2020-08-31 20:00:00,0.0
2020-08-31 21:00:00,0.0
2020-08-31 22:00:00,0.0
2020-08-31 23:00:00,0.0
2020-09-01 00:00:00,0.0
2020-09-01 01:00:00,0.0
2020-09-01 02:00:00,0.0
2020-09-01 03:00:00,0.0
2020-09-01 04:00:00,170.94
2020-09-01 05:00:00,850.74
2020-09-01 06:00:00,1935.78
2020-09-01 07:00:00,3107.28
2020-09-01 08:00:00,3994.54
2020-09-01 09:00:00,4477.660000000001
2020-09-01 10:00:00,4785.22
2020-09-01 11:00:00,4723.62
2020-09-01 12:00:00,4394.719999999999
2020-09-01 13:00:00,3753.42
2020-09-01 14:00:00,2942.94
2020-09-01 15:00:00,2058.1
2020-09-01 16:00:00,1099.56
2020-09-01 17:00:00,390.28000000000003
2020-09-01 18:00:00,27.72
2020-09-01 19:00:00,0.0
2020-09-01 20:00:00,0.0
2020-09-01 21:00:00,0.0
2020-09-01 22:00:00,0.0
2020-09-01 23:00:00,0.0
2020-09-02 00:00:00,0.0
2020-09-02 01:00:00,0.0
2020-09-02 02:00:00,0.0
2020-09-02 03:00:00,0.0
2020-09-02 04:00:00,146.96
2020-09-02 05:00:00,806.52
2020-09-02 06:00:00,1941.0599999999997
2020-09-02 07:00:00,3055.1400000000003
2020-09-02 08:00:00,3942.62
2020-09-02 09:00:00,4482.5
2020-09-02 10:00:00,4702.5
2020-09-02 11:00:00,4640.24
2020-09-02 12:00:00,4317.72
2020-09-02 13:00:00,3686.98
2020-09-02 14:00:00,2901.58
2020-09-02 15:00:00,2028.84
2020-09-02 16:00:00,1069.4199999999998
2020-09-02 17:00:00,344.52000000000004
2020-09-02 18:00:00,13.42
2020-09-02 19:00:00,0.0
2020-09-02 20:00:00,0.0
2020-09-02 21:00:00,0.0
2020-09-02 22:00:00,0.0
2020-09-02 23:00:00,0.0
2020-09-03 00:00:00,0.0
2020-09-03 01:00:00,0.0
2020-09-03 02:00:00,0.0
2020-09-03 03:00:00,0.0
2020-09-03 04:00:00,143.88
2020-09-03 05:00:00,759.44
2020-09-03 06:00:00,1995.8400000000001
2020-09-03 07:00:00,3118.94
2020-09-03 08:00:00,4035.6800000000003
2020-09-03 09:00:00,4613.84
2020-09-03 10:00:00,4898.96
2020-09-03 11:00:00,4777.52
2020-09-03 12:00:00,3872.22
2020-09-03 13:00:00,2558.16
2020-09-03 14:00:00,2145.44
2020-09-03 15:00:00,1294.92
2020-09-03 16:00:00,441.31999999999994
2020-09-03 17:00:00,145.86
2020-09-03 18:00:00,2.86
2020-09-03 19:00:00,0.0
2020-09-03 20:00:00,0.0
2020-09-03 21:00:00,0.0
2020-09-03 22:00:00,0.0
2020-09-03 23:00:00,0.0
2020-09-04 00:00:00,0.0
2020-09-04 01:00:00,0.0
2020-09-04 02:00:00,0.0
2020-09-04 03:00:00,0.0
2020-09-04 04:00:00,6.16
2020-09-04 05:00:00,204.60000000000002
2020-09-04 06:00:00,744.9200000000001
2020-09-04 07:00:00,735.9000000000001
2020-09-04 08:00:00,1571.68
2020-09-04 09:00:00,1236.84
2020-09-04 10:00:00,1960.2
2020-09-04 11:00:00,3996.96
2020-09-04 12:00:00,3991.0200000000004
2020-09-04 13:00:00,1076.68
2020-09-04 14:00:00,526.24
2020-09-04 15:00:00,582.12
2020-09-04 16:00:00,350.46
2020-09-04 17:00:00,82.5
2020-09-04 18:00:00,0.0
2020-09-04 19:00:00,0.0
2020-09-04 20:00:00,0.0
2020-09-04 21:00:00,0.0
2020-09-04 22:00:00,0.0
2020-09-04 23:00:00,0.0
2020-09-05 00:00:00,0.0
2020-09-05 01:00:00,0.0
2020-09-05 02:00:00,0.0
2020-09-05 03:00:00,0.0
2020-09-05 04:00:00,33.44
2020-09-05 05:00:00,358.15999999999997
2020-09-05 06:00:00,1770.7800000000002
2020-09-05 07:00:00,2305.38
2020-09-05 08:00:00,3447.1800000000003
2020-09-05 09:00:00,3043.7000000000003
2020-09-05 10:00:00,4186.6
2020-09-05 11:00:00,4178.24
2020-09-05 12:00:00,2391.18
2020-09-05 13:00:00,2513.5
2020-09-05 14:00:00,826.76
2020-09-05 15:00:00,493.24
2020-09-05 16:00:00,325.38
2020-09-05 17:00:00,189.42
2020-09-05 18:00:00,7.48
2020-09-05 19:00:00,0.0
2020-09-05 20:00:00,0.0
2020-09-05 21:00:00,0.0
2020-09-05 22:00:00,0.0
2020-09-05 23:00:00,0.0
2020-09-06 00:00:00,0.0
2020-09-06 01:00:00,0.0
2020-09-06 02:00:00,0.0
2020-09-06 03:00:00,0.0
2020-09-06 04:00:00,25.52
2020-09-06 05:00:00,447.69999999999993
2020-09-06 06:00:00,977.24
2020-09-06 07:00:00,859.76
2020-09-06 08:00:00,1744.38
2020-09-06 09:00:00,3128.18
2020-09-06 10:00:00,3403.62
2020-09-06 11:00:00,3946.58
2020-09-06 12:00:00,3158.98
2020-09-06 13:00:00,1947.6599999999999
2020-09-06 14:00:00,3248.74
2020-09-06 15:00:00,2204.6200000000003
2020-09-06 16:00:00,733.7
2020-09-06 17:00:00,162.14
2020-09-06 18:00:00,2.42
2020-09-06 19:00:00,0.0
2020-09-06 20:00:00,0.0
2020-09-06 21:00:00,0.0
2020-09-06 22:00:00,0.0
2020-09-06 23:00:00,0.0
2020-09-07 00:00:00,0.0
2020-09-07 01:00:00,0.0
2020-09-07 02:00:00,0.0
2020-09-07 03:00:00,0.0
2020-09-07 04:00:00,34.980000000000004
2020-09-07 05:00:00,682.6600000000001
2020-09-07 06:00:00,977.4599999999999
2020-09-07 07:00:00,2130.7
2020-09-07 08:00:00,3732.5200000000004
2020-09-07 09:00:00,2234.1000000000004
2020-09-07 10:00:00,2015.64
2020-09-07 11:00:00,1887.82
2020-09-07 12:00:00,1240.1399999999999
2020-09-07 13:00:00,488.84
2020-09-07 14:00:00,383.24
2020-09-07 15:00:00,135.52
2020-09-07 16:00:00,61.82000000000001
2020-09-07 17:00:00,1.54
2020-09-07 18:00:00,0.0
2020-09-07 19:00:00,0.0
2020-09-07 20:00:00,0.0
2020-09-07 21:00:00,0.0
2020-09-07 22:00:00,0.0
2020-09-07 23:00:00,0.0
2020-09-08 00:00:00,0.0
2020-09-08 01:00:00,0.0
2020-09-08 02:00:00,0.0
2020-09-08 03:00:00,0.0
2020-09-08 04:00:00,11.66
2020-09-08 05:00:00,131.56
2020-09-08 06:00:00,406.56
2020-09-08 07:00:00,421.96
2020-09-08 08:00:00,672.1
2020-09-08 09:00:00,857.78
2020-09-08 10:00:00,1724.5800000000002
2020-09-08 11:00:00,1665.4
2020-09-08 12:00:00,1446.94
2020-09-08 13:00:00,1912.6800000000003
2020-09-08 14:00:00,756.36
2020-09-08 15:00:00,927.96
2020-09-08 16:00:00,633.8199999999999
2020-09-08 17:00:00,60.50000000000001
2020-09-08 18:00:00,0.0
2020-09-08 19:00:00,0.0
2020-09-08 20:00:00,0.0
2020-09-08 21:00:00,0.0
2020-09-08 22:00:00,0.0
2020-09-08 23:00:00,0.0
2020-09-09 00:00:00,0.0
2020-09-09 01:00:00,0.0
2020-09-09 02:00:00,0.0
2020-09-09 03:00:00,0.0
2020-09-09 04:00:00,0.88
2020-09-09 05:00:00,90.86000000000001
2020-09-09 06:00:00,295.9
2020-09-09 07:00:00,345.18000000000006
2020-09-09 08:00:00,1226.06
2020-09-09 09:00:00,470.5799999999999
2020-09-09 10:00:00,692.12
2020-09-09 11:00:00,1244.1000000000001
2020-09-09 12:00:00,1273.58
2020-09-09 13:00:00,830.7199999999999
2020-09-09 14:00:00,1204.72
2020-09-09 15:00:00,503.35999999999996
2020-09-09 16:00:00,217.58
2020-09-09 17:00:00,103.61999999999999
2020-09-09 18:00:00,1.1
2020-09-09 19:00:00,0.0
2020-09-09 20:00:00,0.0
2020-09-09 21:00:00,0.0
2020-09-09 22:00:00,0.0
2020-09-09 23:00:00,0.0
2020-09-10 00:00:00,0.0
2020-09-10 01:00:00,0.0
2020-09-10 02:00:00,0.0
2020-09-10 03:00:00,0.0
2020-09-10 04:00:00,12.32
2020-09-10 05:00:00,178.85999999999999
2020-09-10 06:00:00,867.6799999999998
2020-09-10 07:00:00,2293.06
2020-09-10 08:00:00,1474.8799999999999
2020-09-10 09:00:00,791.7800000000001
2020-09-10 10:00:00,889.9
2020-09-10 11:00:00,1949.86
2020-09-10 12:00:00,2790.04
2020-09-10 13:00:00,1497.32
2020-09-10 14:00:00,1239.26
2020-09-10 15:00:00,518.1
2020-09-10 16:00:00,192.94
2020-09-10 17:00:00,21.34
2020-09-10 18:00:00,0.0
2020-09-10 19:00:00,0.0
2020-09-10 20:00:00,0.0
2020-09-10 21:00:00,0.0
2020-09-10 22:00:00,0.0
2020-09-10 23:00:00,0.0
2020-09-11 00:00:00,0.0
2020-09-11 01:00:00,0.0
2020-09-11 02:00:00,0.0
2020-09-11 03:00:00,0.0
2020-09-11 04:00:00,11.879999999999999
2020-09-11 05:00:00,182.16
2020-09-11 06:00:00,1031.58
2020-09-11 07:00:00,2511.74
2020-09-11 08:00:00,3798.9599999999996
2020-09-11 09:00:00,2497.44
2020-09-11 10:00:00,3341.58
2020-09-11 11:00:00,1526.36
2020-09-11 12:00:00,1058.86
2020-09-11 13:00:00,841.9399999999999
2020-09-11 14:00:00,487.96
2020-09-11 15:00:00,308.0
2020-09-11 16:00:00,66.88
2020-09-11 17:00:00,12.32
2020-09-11 18:00:00,0.0
2020-09-11 19:00:00,0.0
2020-09-11 20:00:00,0.0
2020-09-11 21:00:00,0.0
2020-09-11 22:00:00,0.0
2020-09-11 23:00:00,0.0
